"No.","Time","Source","Destination","Protocol","Length","Info"
"1761","833.856430","147.32.83.245","147.32.83.157","TCP","78","[TCP Window Update] 46032  >  1337 [ACK] Seq=87304 Ack=79784 Win=255616 Len=0 TSval=199963 TSecr=302308 SLE=81232 SRE=85576"
"1762","833.856439","147.32.83.245","147.32.83.157","TCP","78","[TCP Window Update] 46032  >  1337 [ACK] Seq=87304 Ack=79784 Win=258496 Len=0 TSval=199963 TSecr=302308 SLE=81232 SRE=87024"
"1763","833.856450","147.32.83.245","147.32.83.157","TCP","78","[TCP Window Update] 46032  >  1337 [ACK] Seq=87304 Ack=79784 Win=261376 Len=0 TSval=199963 TSecr=302308 SLE=81232 SRE=88472"
"1764","833.856461","147.32.83.245","147.32.83.157","TCP","78","[TCP Window Update] 46032  >  1337 [ACK] Seq=87304 Ack=79784 Win=264256 Len=0 TSval=199963 TSecr=302308 SLE=81232 SRE=89920"
"1765","833.856502","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=89920 Win=267200 Len=0 TSval=199963 TSecr=302308"
"1766","833.857018","147.32.83.157","147.32.83.245","TCP","7306","1337  >  46032 [ACK] Seq=89920 Ack=87304 Win=65536 Len=7240 TSval=302308 TSecr=199963"
"1767","833.857107","147.32.83.157","147.32.83.245","TCP","11650","1337  >  46032 [ACK] Seq=97160 Ack=87304 Win=65536 Len=11584 TSval=302308 TSecr=199963"
"1768","833.857251","147.32.83.157","147.32.83.245","TCP","15994","1337  >  46032 [ACK] Seq=108744 Ack=87304 Win=65536 Len=15928 TSval=302308 TSecr=199963"
"1769","833.857420","147.32.83.157","147.32.83.245","TCP","11650","1337  >  46032 [ACK] Seq=124672 Ack=87304 Win=65536 Len=11584 TSval=302308 TSecr=199963"
"1770","833.857680","147.32.83.157","147.32.83.245","TCP","14546","1337  >  46032 [ACK] Seq=136256 Ack=87304 Win=65536 Len=14480 TSval=302308 TSecr=199963"
"1771","833.857946","147.32.83.157","147.32.83.245","TCP","25215","1337  >  46032 [PSH, ACK] Seq=150736 Ack=87304 Win=65536 Len=25149 TSval=302308 TSecr=199963"
"1772","833.859350","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=91368 Win=270080 Len=0 TSval=199963 TSecr=302308"
"1773","833.859368","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=92816 Win=272960 Len=0 TSval=199963 TSecr=302308"
"1774","833.859379","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=94264 Win=275840 Len=0 TSval=199963 TSecr=302308"
"1775","833.859387","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=95712 Win=278784 Len=0 TSval=199963 TSecr=302308"
"1776","833.859396","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=97160 Win=281664 Len=0 TSval=199963 TSecr=302308"
"1777","833.859404","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=98608 Win=284544 Len=0 TSval=199963 TSecr=302308"
"1778","833.859412","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=100056 Win=287424 Len=0 TSval=199963 TSecr=302308"
"1779","833.859420","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=101504 Win=290368 Len=0 TSval=199963 TSecr=302308"
"1780","833.859429","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=102952 Win=293248 Len=0 TSval=199963 TSecr=302308"
"1781","833.859438","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=104400 Win=296128 Len=0 TSval=199963 TSecr=302308"
"1782","833.859447","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=105848 Win=299008 Len=0 TSval=199963 TSecr=302308"
"1783","833.859455","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=107296 Win=301952 Len=0 TSval=199963 TSecr=302308"
"1784","833.859463","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=108744 Win=304832 Len=0 TSval=199963 TSecr=302308"
"1785","833.859472","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=110192 Win=307712 Len=0 TSval=199963 TSecr=302308"
"1786","833.859480","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=111640 Win=310592 Len=0 TSval=199963 TSecr=302308"
"1787","833.859489","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=113088 Win=313536 Len=0 TSval=199963 TSecr=302308"
"1788","833.859497","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=114536 Win=316416 Len=0 TSval=199963 TSecr=302308"
"1789","833.859505","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=115984 Win=319296 Len=0 TSval=199963 TSecr=302308"
"1790","833.859513","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=117432 Win=322176 Len=0 TSval=199963 TSecr=302308"
"1791","833.859521","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=118880 Win=325120 Len=0 TSval=199963 TSecr=302308"
"1792","833.859528","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=120328 Win=328000 Len=0 TSval=199963 TSecr=302308"
"1793","833.859536","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=121776 Win=330880 Len=0 TSval=199963 TSecr=302308"
"1794","833.859545","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=123224 Win=333760 Len=0 TSval=199963 TSecr=302308"
"1795","833.859553","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=124672 Win=336704 Len=0 TSval=199963 TSecr=302308"
"1796","833.859561","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=126120 Win=339584 Len=0 TSval=199963 TSecr=302308"
"1797","833.859571","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=127568 Win=342464 Len=0 TSval=199963 TSecr=302308"
"1798","833.859580","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=129016 Win=345344 Len=0 TSval=199963 TSecr=302308"
"1799","833.859588","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=130464 Win=348288 Len=0 TSval=199963 TSecr=302308"
"1800","833.859596","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=131912 Win=351168 Len=0 TSval=199963 TSecr=302308"
"1801","833.859604","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=133360 Win=354048 Len=0 TSval=199963 TSecr=302308"
"1802","833.859612","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=134808 Win=356928 Len=0 TSval=199963 TSecr=302308"
"1803","833.859621","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=136256 Win=359872 Len=0 TSval=199963 TSecr=302308"
"1804","833.860952","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=137704 Win=362752 Len=0 TSval=199963 TSecr=302308"
"1805","833.860969","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=139152 Win=365632 Len=0 TSval=199963 TSecr=302308"
"1806","833.860980","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=140600 Win=368512 Len=0 TSval=199963 TSecr=302308"
"1807","833.860989","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=142048 Win=371456 Len=0 TSval=199963 TSecr=302308"
"1808","833.860997","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=143496 Win=374336 Len=0 TSval=199963 TSecr=302308"
"1809","833.861005","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=144944 Win=377216 Len=0 TSval=199963 TSecr=302308"
"1810","833.861013","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=146392 Win=380096 Len=0 TSval=199963 TSecr=302308"
"1811","833.861021","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=147840 Win=383040 Len=0 TSval=199963 TSecr=302308"
"1812","833.861030","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=149288 Win=385920 Len=0 TSval=199963 TSecr=302308"
"1813","833.861038","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=150736 Win=388800 Len=0 TSval=199963 TSecr=302308"
"1814","833.861046","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=152184 Win=391680 Len=0 TSval=199963 TSecr=302308"
"1815","833.861059","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=153632 Win=394624 Len=0 TSval=199963 TSecr=302308"
"1816","833.861069","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=155080 Win=397504 Len=0 TSval=199963 TSecr=302308"
"1817","833.861077","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=156528 Win=400384 Len=0 TSval=199963 TSecr=302308"
"1818","833.861085","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=157976 Win=403264 Len=0 TSval=199963 TSecr=302308"
"1819","833.861094","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=159424 Win=406208 Len=0 TSval=199963 TSecr=302308"
"1820","833.861103","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=160872 Win=409088 Len=0 TSval=199963 TSecr=302308"
"1821","833.861112","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=162320 Win=411968 Len=0 TSval=199963 TSecr=302308"
"1822","833.861120","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=163768 Win=414848 Len=0 TSval=199963 TSecr=302308"
"1823","833.861129","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=165216 Win=417792 Len=0 TSval=199963 TSecr=302308"
"1824","833.861136","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=166664 Win=418560 Len=0 TSval=199963 TSecr=302308"
"1825","833.861145","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=168112 Win=417408 Len=0 TSval=199963 TSecr=302308"
"1826","833.861153","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=169560 Win=416256 Len=0 TSval=199963 TSecr=302308"
"1827","833.861161","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=171008 Win=415104 Len=0 TSval=199963 TSecr=302308"
"1828","833.861169","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=172456 Win=413952 Len=0 TSval=199963 TSecr=302308"
"1829","833.861178","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=173904 Win=412800 Len=0 TSval=199963 TSecr=302308"
"1830","833.861186","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=175352 Win=411648 Len=0 TSval=199963 TSecr=302308"
"1831","833.861194","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=175885 Win=411136 Len=0 TSval=199963 TSecr=302308"
"1832","842.988840","185.175.93.104","147.32.83.245","TCP","60","40205  >  9093 [SYN] Seq=0 Win=1024 Len=0"
"1833","842.989398","147.32.83.245","185.175.93.104","TCP","54","9093  >  40205 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1834","856.644986","122.228.19.79","147.32.83.245","TCP","60","51173  >  4410 [SYN] Seq=0 Win=29200 Len=0 MSS=1460"
"1835","856.646045","147.32.83.245","122.228.19.79","TCP","54","4410  >  51173 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1836","869.515542","114.143.184.138","147.32.83.245","TCP","66","53336  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"1837","869.516477","147.32.83.245","114.143.184.138","TCP","54","445  >  53336 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1838","869.631481","45.129.33.182","147.32.83.245","TCP","60","57240  >  41077 [SYN] Seq=0 Win=1024 Len=0"
"1839","869.632307","147.32.83.245","45.129.33.182","TCP","54","41077  >  57240 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1840","870.244475","114.143.184.138","147.32.83.245","TCP","66","[TCP Retransmission] [TCP Port numbers reused] 53336  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"1841","870.245381","147.32.83.245","114.143.184.138","TCP","54","445  >  53336 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1842","870.947653","114.143.184.138","147.32.83.245","TCP","62","[TCP Retransmission] [TCP Port numbers reused] 53336  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"1843","870.948032","147.32.83.245","114.143.184.138","TCP","54","445  >  53336 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1844","891.332705","104.152.52.23","147.32.83.245","TCP","60","45078  >  6653 [SYN] Seq=0 Win=1024 Len=0"
"1845","891.333504","147.32.83.245","104.152.52.23","TCP","54","6653  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1846","891.758550","104.152.52.23","147.32.83.245","UDP","60","45078  >  49186 Len=0"
"1847","891.759512","147.32.83.245","104.152.52.23","ICMP","70","Destination unreachable (Port unreachable)"
"1848","894.408268","104.152.52.23","147.32.83.245","TCP","60","45078  >  8005 [SYN] Seq=0 Win=1024 Len=0"
"1849","894.409699","147.32.83.245","104.152.52.23","TCP","54","8005  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1850","904.546516","104.152.52.23","147.32.83.245","TCP","60","45078  >  389 [SYN] Seq=0 Win=1024 Len=0"
"1851","904.547289","147.32.83.245","104.152.52.23","TCP","54","389  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1852","905.429221","104.152.52.23","147.32.83.245","UDP","60","45078  >  49194 Len=0"
"1853","905.430432","147.32.83.245","104.152.52.23","ICMP","70","Destination unreachable (Port unreachable)"
"1854","912.626262","104.152.52.23","147.32.83.245","TCP","60","45078  >  15672 [SYN] Seq=0 Win=1024 Len=0"
"1855","912.627041","147.32.83.245","104.152.52.23","TCP","54","15672  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1856","923.779680","80.82.64.73","147.32.83.245","TCP","60","42870  >  23018 [SYN] Seq=0 Win=1024 Len=0"
"1857","923.780540","147.32.83.245","80.82.64.73","TCP","54","23018  >  42870 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1858","924.932055","193.27.229.184","147.32.83.245","TCP","60","54008  >  3388 [SYN] Seq=0 Win=1024 Len=0"
"1859","924.932651","147.32.83.245","193.27.229.184","TCP","54","3388  >  54008 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1860","930.701478","PcsCompu_d3:2e:b1","Broadcast","ARP","60","Who has 147.32.83.245? Tell 147.32.83.157"
"1861","930.702362","PcsCompu_c7:40:4d","PcsCompu_d3:2e:b1","ARP","42","147.32.83.245 is at 08:00:27:c7:40:4d"
"1862","930.702829","147.32.83.157","147.32.83.245","TCP","71","1337  >  46032 [PSH, ACK] Seq=175885 Ack=87304 Win=65536 Len=5 TSval=311992 TSecr=199963"
"1863","930.703559","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87304 Ack=175890 Win=420672 Len=0 TSval=224174 TSecr=311992"
"1864","930.816411","147.32.83.245","147.32.83.157","TCP","74","46032  >  1337 [PSH, ACK] Seq=87304 Ack=175890 Win=420672 Len=8 TSval=224203 TSecr=311992"
"1865","931.021702","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175890 Ack=87312 Win=65536 Len=0 TSval=312024 TSecr=224203"
"1866","931.022401","147.32.83.245","147.32.83.157","TCP","73","46032  >  1337 [PSH, ACK] Seq=87312 Ack=175890 Win=420672 Len=7 TSval=224254 TSecr=312024"
"1867","931.240457","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175890 Ack=87319 Win=65536 Len=0 TSval=312046 TSecr=224254"
"1868","933.618558","104.152.52.23","147.32.83.245","UDP","60","45078  >  5000 Len=0"
"1869","933.619481","147.32.83.245","104.152.52.23","ICMP","70","Destination unreachable (Port unreachable)"
"1870","942.507222","104.152.52.23","147.32.83.245","TCP","60","45078  >  8009 [SYN] Seq=0 Win=1024 Len=0"
"1871","942.508159","147.32.83.245","104.152.52.23","TCP","54","8009  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1872","944.778799","104.152.52.23","147.32.83.245","TCP","60","45078  >  5500 [SYN] Seq=0 Win=1024 Len=0"
"1873","944.779752","147.32.83.245","104.152.52.23","TCP","54","5500  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1874","944.943516","192.241.239.43","147.32.83.245","TCP","60","34108  >  8022 [SYN] Seq=0 Win=65535 Len=0"
"1875","944.944365","147.32.83.245","192.241.239.43","TCP","54","8022  >  34108 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1876","947.331918","104.152.52.23","147.32.83.245","ECHO","60","Request"
"1877","947.332933","147.32.83.245","104.152.52.23","ICMP","82","Destination unreachable (Port unreachable)"
"1878","948.316019","104.152.52.23","147.32.83.245","UDP","60","45078  >  626 Len=0"
"1879","948.316790","147.32.83.245","104.152.52.23","ICMP","70","Destination unreachable (Port unreachable)"
"1880","952.583513","147.32.83.157","147.32.83.245","TCP","76","1337  >  46032 [PSH, ACK] Seq=175890 Ack=87319 Win=65536 Len=10 TSval=314181 TSecr=224254[Malformed Packet]"
"1881","952.584342","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87319 Ack=175900 Win=420672 Len=0 TSval=229644 TSecr=314181"
"1882","956.783801","147.32.83.245","147.32.83.157","TCP","95","46032  >  1337 [PSH, ACK] Seq=87319 Ack=175900 Win=420672 Len=29 TSval=230694 TSecr=314181"
"1883","956.990318","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175900 Ack=87348 Win=65536 Len=0 TSval=314621 TSecr=230694"
"1884","957.589235","PcsCompu_c7:40:4d","PcsCompu_d3:2e:b1","ARP","42","Who has 147.32.83.157? Tell 147.32.83.245"
"1885","957.589675","PcsCompu_d3:2e:b1","PcsCompu_c7:40:4d","ARP","60","147.32.83.157 is at 08:00:27:d3:2e:b1"
"1886","990.189217","80.82.64.73","147.32.83.245","TCP","60","42870  >  23114 [SYN] Seq=0 Win=1024 Len=0"
"1887","990.190261","147.32.83.245","80.82.64.73","TCP","54","23114  >  42870 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1888","993.394601","PcsCompu_d3:2e:b1","Broadcast","ARP","60","Who has 147.32.83.245? Tell 147.32.83.157"
"1889","993.395253","PcsCompu_c7:40:4d","PcsCompu_d3:2e:b1","ARP","42","147.32.83.245 is at 08:00:27:c7:40:4d"
"1890","993.395862","147.32.83.157","147.32.83.245","TCP","78","1337  >  46032 [PSH, ACK] Seq=175900 Ack=87348 Win=65536 Len=12 TSval=318262 TSecr=230694"
"1891","993.396553","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=87348 Ack=175912 Win=420672 Len=0 TSval=239847 TSecr=318262"
"1892","993.397949","147.32.83.245","147.32.83.157","TCP","78","46032  >  1337 [PSH, ACK] Seq=87348 Ack=175912 Win=420672 Len=12 TSval=239848 TSecr=318262"
"1893","993.599627","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175912 Ack=87360 Win=65536 Len=0 TSval=318282 TSecr=239848"
"1894","993.600643","147.32.83.245","147.32.83.157","TCP","129","46032  >  1337 [PSH, ACK] Seq=87360 Ack=175912 Win=420672 Len=63 TSval=239898 TSecr=318282"
"1895","993.804906","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175912 Ack=87423 Win=65536 Len=0 TSval=318303 TSecr=239898"
"1896","995.362869","80.82.64.73","147.32.83.245","TCP","60","42870  >  23068 [SYN] Seq=0 Win=1024 Len=0"
"1897","995.363265","147.32.83.245","80.82.64.73","TCP","54","23068  >  42870 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1898","999.418158","104.152.52.23","147.32.83.245","UDP","60","45078  >  49152 Len=0"
"1899","999.419079","147.32.83.245","104.152.52.23","ICMP","70","Destination unreachable (Port unreachable)"
"1900","1016.129844","147.32.83.157","147.32.83.245","TCP","72","1337  >  46032 [PSH, ACK] Seq=175912 Ack=87423 Win=65536 Len=6 TSval=320535 TSecr=239898"
"1901","1016.138170","147.32.83.245","147.32.83.157","TCP","91","46032  >  1337 [PSH, ACK] Seq=87423 Ack=175918 Win=420672 Len=25 TSval=245533 TSecr=320535"
"1902","1016.350026","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175918 Ack=87448 Win=65536 Len=0 TSval=320557 TSecr=245533"
"1903","1017.493703","104.152.52.23","147.32.83.245","UDP","60","45078  >  49192 Len=0"
"1904","1017.494420","147.32.83.245","104.152.52.23","ICMP","70","Destination unreachable (Port unreachable)"
"1905","1017.970869","147.32.83.157","147.32.83.245","TCP","67","1337  >  46032 [PSH, ACK] Seq=175918 Ack=87448 Win=65536 Len=1 TSval=320719 TSecr=245533"
"1906","1017.975665","147.32.83.245","147.32.83.157","TCP","83","46032  >  1337 [PSH, ACK] Seq=87448 Ack=175919 Win=420672 Len=17 TSval=245992 TSecr=320719"
"1907","1018.178453","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175919 Ack=87465 Win=65280 Len=0 TSval=320740 TSecr=245992"
"1908","1020.181009","167.248.133.64","147.32.83.245","TCP","60","40920  >  3558 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1909","1020.181865","147.32.83.245","167.248.133.64","TCP","54","3558  >  40920 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1910","1021.865609","104.152.52.23","147.32.83.245","TCP","60","45078  >  1813 [SYN] Seq=0 Win=1024 Len=0"
"1911","1021.866379","147.32.83.245","104.152.52.23","TCP","54","1813  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1912","1048.944827","80.82.64.73","147.32.83.245","TCP","60","42870  >  23316 [SYN] Seq=0 Win=1024 Len=0"
"1913","1048.946850","147.32.83.245","80.82.64.73","TCP","54","23316  >  42870 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1914","1054.619525","PcsCompu_d3:2e:b1","Broadcast","ARP","60","Who has 147.32.83.245? Tell 147.32.83.157"
"1915","1054.620239","PcsCompu_c7:40:4d","PcsCompu_d3:2e:b1","ARP","42","147.32.83.245 is at 08:00:27:c7:40:4d"
"1916","1054.620817","147.32.83.157","147.32.83.245","TCP","80","1337  >  46032 [PSH, ACK] Seq=175919 Ack=87465 Win=65280 Len=14 TSval=324384 TSecr=245992"
"1917","1054.652446","147.32.83.245","147.32.83.157","TCP","279","46032  >  1337 [PSH, ACK] Seq=87465 Ack=175933 Win=420672 Len=213 TSval=255161 TSecr=324384"
"1918","1054.865960","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175933 Ack=87678 Win=65280 Len=0 TSval=324409 TSecr=255161"
"1919","1055.956200","104.152.52.23","147.32.83.245","TCP","60","45078  >  138 [SYN] Seq=0 Win=1024 Len=0"
"1920","1055.957061","147.32.83.245","104.152.52.23","TCP","54","138  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1921","1059.655596","PcsCompu_c7:40:4d","PcsCompu_d3:2e:b1","ARP","42","Who has 147.32.83.157? Tell 147.32.83.245"
"1922","1059.656364","PcsCompu_d3:2e:b1","PcsCompu_c7:40:4d","ARP","60","147.32.83.157 is at 08:00:27:d3:2e:b1"
"1923","1061.582101","80.82.64.73","147.32.83.245","TCP","60","42870  >  23007 [SYN] Seq=0 Win=1024 Len=0"
"1924","1061.582628","147.32.83.245","80.82.64.73","TCP","54","23007  >  42870 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1925","1062.458187","104.152.52.23","147.32.83.245","TCP","60","45078  >  625 [SYN] Seq=0 Win=1024 Len=0"
"1926","1062.458976","147.32.83.245","104.152.52.23","TCP","54","625  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1927","1071.501001","74.82.47.15","147.32.83.245","TCP","60","54355  >  21 [SYN] Seq=0 Win=65535 Len=0"
"1928","1071.501922","147.32.83.245","74.82.47.15","TCP","54","21  >  54355 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1929","1075.343185","JuniperN_0c:3c:60","Broadcast","ARP","60","Who has 147.32.83.245? Tell 147.32.83.1"
"1930","1075.343874","PcsCompu_c7:40:4d","JuniperN_0c:3c:60","ARP","42","147.32.83.245 is at 08:00:27:c7:40:4d"
"1931","1085.330988","147.32.83.245","216.58.201.78","TCP","74","48924  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=262830 TSecr=0 WS=64"
"1932","1085.331654","216.58.201.78","147.32.83.245","TCP","74","443  >  48924 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=2440104274 TSecr=262830 WS=256"
"1933","1085.332226","147.32.83.245","216.58.201.78","TCP","66","48924  >  443 [ACK] Seq=1 Ack=1 Win=87616 Len=0 TSval=262831 TSecr=2440104274"
"1934","1085.335673","147.32.83.245","216.58.201.78","TLSv1.3","605","Client Hello"
"1935","1085.336257","216.58.201.78","147.32.83.245","TCP","66","443  >  48924 [ACK] Seq=1 Ack=540 Win=66816 Len=0 TSval=2440104278 TSecr=262832"
"1936","1085.351617","216.58.201.78","147.32.83.245","TLSv1.3","269","Server Hello, Change Cipher Spec, Application Data"
"1937","1085.352084","147.32.83.245","216.58.201.78","TCP","66","48924  >  443 [ACK] Seq=540 Ack=204 Win=88704 Len=0 TSval=262836 TSecr=2440104294"
"1938","1085.353360","147.32.83.245","216.58.201.78","TLSv1.3","130","Change Cipher Spec, Application Data"
"1939","1085.359445","216.58.201.78","147.32.83.245","TCP","66","443  >  48924 [ACK] Seq=204 Ack=604 Win=66816 Len=0 TSval=2440104302 TSecr=262836"
"1940","1085.360118","147.32.83.245","216.58.201.78","TLSv1.3","927","Application Data"
"1941","1085.360729","216.58.201.78","147.32.83.245","TCP","66","443  >  48924 [ACK] Seq=204 Ack=1465 Win=68352 Len=0 TSval=2440104303 TSecr=262838"
